date;client_id;ab_group;is_view_ads;cnt_view_ads;is_adds_ads;cnt_adds_ads;sum_adds_ads;is_orders_ads;cnt_orders_ads;sum_orders_ads;
2024-07-24;965463965;control;1;1;1;1;115;1;0;0;
2024-07-27;606041;control;1;5;0;0;0;0;0;0;
2024-07-26;12328358;control;1;1;0;0;0;0;0;0;
2024-07-28;6955962;control;1;1;1;2;418;1;1;335;
2024-07-26;6431210;control;1;1;0;0;0;0;0;0;
2024-07-24;212105;control;1;1;0;0;0;0;0;0;
2024-07-30;96944290;control;1;3;0;0;0;0;0;0;
2024-07-28;358612;control;1;1;1;4;516;0;0;0;
2024-07-26;62213449;control;1;1;1;2;151;1;1;121;
2024-07-24;95884155;control;1;6;1;2;268;1;1;215;
2024-07-28;202;control;1;4;0;0;0;0;0;0;
2024-07-29;5112153;control;1;1;0;0;0;0;0;0;
2024-07-24;859301935;control;1;1;1;3;457;1;1;412;
2024-07-29;54028249;control;1;2;1;3;403;1;1;403;
2024-07-29;959118009;control;1;1;1;2;218;1;1;218;
2024-07-26;928552;control;1;1;0;0;0;0;0;0;
2024-07-30;668400443;control;1;1;0;0;0;0;0;0;
2024-07-27;661108;control;1;1;0;0;0;0;0;0;
2024-07-24;65064224;control;1;1;1;2;296;1;1;296;
2024-07-29;68658405;control;1;2;1;2;298;1;1;269;
2024-07-24;6893099;control;1;1;0;0;0;0;0;0;
2024-07-29;3191215;control;1;2;0;0;0;0;0;0;
2024-07-27;82444646;control;1;1;0;0;0;0;0;0;
2024-07-27;6369132;control;1;1;1;2;198;1;1;198;
2024-07-26;1138433;control;1;3;0;0;0;0;0;0;
2024-07-30;683599;control;1;1;0;0;0;0;0;0;
2024-07-24;581250;control;1;1;1;5;696;1;2;627;
2024-07-28;5415135;control;1;2;1;3;453;1;1;453;
2024-07-30;164486;control;1;1;0;0;0;0;0;0;
2024-07-28;643094;control;1;1;0;0;0;0;0;0;
2024-07-24;8000444;control;1;6;0;0;0;0;0;0;
2024-07-25;61351231;control;1;3;1;2;428;1;1;386;
2024-07-30;10923319;control;1;4;0;0;0;0;0;0;
2024-07-27;819938;control;1;1;0;0;0;0;0;0;
2024-07-27;93680495;control;1;1;1;2;228;1;1;228;
2024-07-29;6592602;control;1;2;1;2;188;1;1;170;
2024-07-24;15585824;control;1;2;0;0;0;0;0;0;
2024-07-26;8152631;control;1;1;0;0;0;0;0;0;
2024-07-27;19455;control;1;1;0;0;0;0;0;0;
2024-07-24;215112;control;1;2;0;0;0;0;0;0;
2024-07-27;8064432;control;1;3;1;1;125;1;1;125;
2024-07-25;53659650;control;1;1;0;0;0;0;0;0;
2024-07-28;12511;control;1;1;0;0;0;0;0;0;
2024-07-30;669545325;control;1;1;1;1;196;1;0;0;
2024-07-25;1833051;control;1;2;0;0;0;0;0;0;
2024-07-24;685130285;control;1;2;0;0;0;0;0;0;
2024-07-25;3985;control;1;1;0;0;0;0;0;0;
2024-07-30;54304998;control;1;2;0;0;0;0;0;0;
2024-07-28;95006260;control;1;2;1;2;274;1;1;247;
2024-07-30;418599;control;1;4;0;0;0;0;0;0;
2024-07-24;693008934;control;1;1;1;1;109;1;0;0;
2024-07-28;356225;control;1;2;1;1;149;0;0;0;
2024-07-26;462804;control;1;2;0;0;0;0;0;0;
2024-07-28;1934004;control;1;1;0;0;0;0;0;0;
2024-07-28;69610244;control;1;1;0;0;0;0;0;0;
2024-07-27;65310035;control;1;1;1;1;129;1;0;0;
2024-07-25;8219466;control;1;1;1;2;798;1;1;719;
2024-07-30;915482439;control;1;2;1;1;55;1;1;55;
2024-07-25;155405;control;1;2;0;0;0;0;0;0;
2024-07-29;609842480;control;1;3;1;11;1469;1;1;1176;
2024-07-25;6812222;control;1;2;0;0;0;0;0;0;
2024-07-30;416346;control;1;1;0;0;0;0;0;0;
2024-07-28;429810;control;1;1;0;0;0;0;0;0;
2024-07-28;681480463;control;1;2;0;0;0;0;0;0;
2024-07-24;69821269;control;1;1;0;0;0;0;0;0;
2024-07-27;61583982;control;1;2;1;2;744;1;1;670;
2024-07-24;96648626;control;1;1;0;0;0;0;0;0;
2024-07-24;549561;control;1;1;1;1;269;0;0;0;
2024-07-30;52024866;control;1;1;0;0;0;0;0;0;
2024-07-26;660236;control;1;1;0;0;0;0;0;0;
2024-07-28;466018;control;1;2;0;0;0;0;0;0;
2024-07-30;6526001;control;1;2;0;0;0;0;0;0;
2024-07-28;68195189;control;1;1;0;0;0;0;0;0;
2024-07-26;43086221;control;1;1;0;0;0;0;0;0;
2024-07-29;40454;control;1;1;0;0;0;0;0;0;
2024-07-30;554830;control;1;1;0;0;0;0;0;0;
2024-07-24;931052913;control;1;1;0;0;0;0;0;0;
2024-07-25;312642;control;1;1;0;0;0;0;0;0;
2024-07-28;545502024;control;1;2;1;3;377;1;1;302;
2024-07-26;8692341;control;1;4;0;0;0;0;0;0;
2024-07-24;3632912;control;1;1;0;0;0;0;0;0;
2024-07-29;868118;control;1;1;0;0;0;0;0;0;
2024-07-24;69330444;control;1;1;0;0;0;0;0;0;
2024-07-30;91851699;control;1;2;1;1;129;1;1;129;
2024-07-30;930663986;control;1;2;1;2;198;1;1;179;
2024-07-25;68368952;control;1;2;0;0;0;0;0;0;
2024-07-29;2238289;control;1;2;0;0;0;0;0;0;
2024-07-25;54036093;control;1;4;0;0;0;0;0;0;
2024-07-29;6192046;control;1;1;1;2;188;1;1;151;
2024-07-26;66439035;control;1;2;0;0;0;0;0;0;
2024-07-29;324022;control;1;1;0;0;0;0;0;0;
2024-07-25;682552085;control;1;1;1;1;115;1;0;0;
2024-07-29;911319;control;1;1;0;0;0;0;0;0;
2024-07-27;8351398;control;1;2;0;0;0;0;0;0;
2024-07-26;90465660;control;1;1;1;1;69;1;0;0;
2024-07-27;19444;control;1;3;0;0;0;0;0;0;
2024-07-26;1189236;control;1;1;0;0;0;0;0;0;
2024-07-26;884350;control;1;7;0;0;0;0;0;0;
2024-07-28;855238;control;1;1;0;0;0;0;0;0;
2024-07-27;509096;control;1;1;0;0;0;0;0;0;
2024-07-27;3149558;control;1;1;0;0;0;0;0;0;
2024-07-30;94034;control;1;1;0;0;0;0;0;0;
2024-07-24;3563481;control;1;1;0;0;0;0;0;0;
2024-07-28;55863063;control;1;1;0;0;0;0;0;0;
2024-07-28;651826;control;1;2;1;2;408;1;1;408;
2024-07-30;96421303;control;1;1;0;0;0;0;0;0;
2024-07-27;4620433;control;1;2;0;0;0;0;0;0;
2024-07-27;66200358;control;1;3;1;3;307;1;1;246;
2024-07-27;541522926;control;1;1;0;0;0;0;0;0;
2024-07-28;149165;control;1;1;0;0;0;0;0;0;
2024-07-25;828251128;control;1;2;0;0;0;0;0;0;
2024-07-26;6802310;control;1;1;0;0;0;0;0;0;
2024-07-27;103311;control;1;3;0;0;0;0;0;0;
2024-07-27;92252839;control;1;1;0;0;0;0;0;0;
2024-07-26;6625514;control;1;2;0;0;0;0;0;0;
2024-07-30;812600958;control;1;2;1;1;119;1;1;119;
2024-07-25;1625466;control;1;1;0;0;0;0;0;0;
2024-07-24;4361101;control;1;1;0;0;0;0;0;0;
2024-07-29;14541;control;1;3;0;0;0;0;0;0;
2024-07-25;90852283;control;1;2;0;0;0;0;0;0;
2024-07-29;8829883;control;1;1;1;1;109;1;0;0;
2024-07-30;5563454;control;1;2;0;0;0;0;0;0;
2024-07-25;64643232;control;1;2;1;2;564;1;1;564;
2024-07-26;838594;control;1;1;1;2;718;0;0;0;
2024-07-28;48581394;control;1;3;0;0;0;0;0;0;
2024-07-25;89023;control;1;1;0;0;0;0;0;0;
2024-07-29;954326110;control;1;4;1;1;99;1;1;99;
2024-07-24;135988;control;1;1;0;0;0;0;0;0;
2024-07-24;184329;control;1;2;0;0;0;0;0;0;
2024-07-30;1525339;control;1;4;0;0;0;0;0;0;
2024-07-29;292860;control;1;1;0;0;0;0;0;0;
2024-07-25;683300201;control;1;1;1;1;459;1;0;0;
2024-07-27;69261455;control;1;1;0;0;0;0;0;0;
2024-07-25;90668;control;1;2;1;1;239;0;0;0;
2024-07-30;61108084;control;1;4;0;0;0;0;0;0;
2024-07-29;9682825;control;1;1;0;0;0;0;0;0;
2024-07-25;46839;control;1;5;0;0;0;0;0;0;
2024-07-24;68003663;control;1;3;1;2;528;1;1;423;
2024-07-30;1386393;control;1;2;0;0;0;0;0;0;
2024-07-28;1506503;control;1;1;0;0;0;0;0;0;
2024-07-24;54622500;control;1;1;0;0;0;0;0;0;
2024-07-30;935928502;control;1;1;0;0;0;0;0;0;
2024-07-30;53803818;control;1;1;0;0;0;0;0;0;
2024-07-28;11499921;control;1;2;0;0;0;0;0;0;
2024-07-29;54310333;control;1;1;0;0;0;0;0;0;
2024-07-28;586932;control;1;1;0;0;0;0;0;0;
2024-07-25;86865699;control;1;1;1;1;53;1;0;0;
2024-07-27;54966932;control;1;1;0;0;0;0;0;0;
2024-07-30;69650290;control;1;1;0;0;0;0;0;0;
2024-07-28;64108885;control;1;1;0;0;0;0;0;0;
2024-07-24;860045;control;1;3;0;0;0;0;0;0;
2024-07-30;908613;control;1;1;0;0;0;0;0;0;
2024-07-25;8000915;control;1;3;0;0;0;0;0;0;
2024-07-28;561586;control;1;1;0;0;0;0;0;0;
2024-07-30;556863201;control;1;1;0;0;0;0;0;0;
2024-07-30;6936361;control;1;2;1;3;510;1;1;510;
2024-07-28;900385489;control;1;2;0;0;0;0;0;0;
2024-07-30;11962400;control;1;1;0;0;0;0;0;0;
2024-07-29;691438430;control;1;1;1;1;35;1;0;0;
2024-07-28;9384890;control;1;2;0;0;0;0;0;0;
2024-07-25;15205060;control;1;1;0;0;0;0;0;0;
2024-07-27;545102496;control;1;1;0;0;0;0;0;0;
2024-07-25;210603;control;1;1;0;0;0;0;0;0;
2024-07-30;96562184;control;1;3;1;2;328;1;1;263;
2024-07-28;98506;control;1;1;0;0;0;0;0;0;
2024-07-24;11436651;control;1;2;0;0;0;0;0;0;
2024-07-26;112980;control;1;1;0;0;0;0;0;0;
2024-07-26;338165;control;1;5;0;0;0;0;0;0;
2024-07-30;1051819;control;1;2;0;0;0;0;0;0;
2024-07-27;545835428;control;1;3;0;0;0;0;0;0;
2024-07-29;10828080;control;1;1;0;0;0;0;0;0;
2024-07-26;1035516;control;1;1;0;0;0;0;0;0;
2024-07-27;688650216;control;1;3;1;4;912;1;2;730;
2024-07-28;1528830;control;1;1;0;0;0;0;0;0;
2024-07-27;192639;control;1;1;0;0;0;0;0;0;
2024-07-28;12808699;control;1;1;0;0;0;0;0;0;
2024-07-24;1242164;control;1;2;0;0;0;0;0;0;
2024-07-30;19119;control;1;2;0;0;0;0;0;0;
2024-07-27;68900541;control;1;1;0;0;0;0;0;0;
2024-07-24;65928;control;1;2;0;0;0;0;0;0;
2024-07-24;808606196;control;1;1;1;1;199;1;0;0;
2024-07-27;544646202;control;1;1;1;1;127;1;0;0;
2024-07-30;9319342;control;1;2;1;3;267;1;1;241;
2024-07-29;68446082;control;1;1;1;1;99;1;0;0;
2024-07-29;222094;control;1;2;1;1;99;1;1;99;
2024-07-28;1152600;control;1;3;0;0;0;0;0;0;
2024-07-25;88620;control;1;1;1;2;768;0;0;0;
2024-07-24;612398;control;1;1;0;0;0;0;0;0;
2024-07-26;13516589;control;1;1;0;0;0;0;0;0;
2024-07-28;869948;control;1;1;0;0;0;0;0;0;
2024-07-29;61005331;control;1;2;1;3;367;1;1;294;
2024-07-27;135496;control;1;4;0;0;0;0;0;0;
2024-07-29;9583380;control;1;1;0;0;0;0;0;0;
2024-07-27;815986999;control;1;2;0;0;0;0;0;0;
2024-07-25;529102898;control;1;1;1;1;259;1;0;0;
2024-07-25;54830143;control;1;2;1;2;272;1;1;218;
2024-07-25;54896101;control;1;1;1;3;287;1;1;259;
2024-07-29;468838;control;1;8;0;0;0;0;0;0;
2024-07-25;39106;control;1;2;0;0;0;0;0;0;
2024-07-26;66851402;control;1;1;0;0;0;0;0;0;
2024-07-24;3220901;control;1;1;0;0;0;0;0;0;
2024-07-27;662505;control;1;2;1;6;700;0;0;0;
2024-07-28;206199;control;1;1;1;1;99;0;0;0;
2024-07-24;6615266;control;1;1;0;0;0;0;0;0;
2024-07-29;61106;control;1;1;0;0;0;0;0;0;
2024-07-27;321281;control;1;1;0;0;0;0;0;0;
2024-07-28;54433234;control;1;1;1;2;288;1;1;231;
2024-07-27;96689;control;1;1;0;0;0;0;0;0;
2024-07-28;16603;control;1;2;1;5;685;0;0;0;
2024-07-28;956805265;control;1;2;0;0;0;0;0;0;
2024-07-26;964482664;control;1;2;0;0;0;0;0;0;
2024-07-28;6828386;control;1;1;0;0;0;0;0;0;
2024-07-24;5400535;control;1;1;0;0;0;0;0;0;
2024-07-26;935335942;control;1;1;1;1;79;1;0;0;
2024-07-24;286363;control;1;2;0;0;0;0;0;0;
2024-07-28;11619341;control;1;1;0;0;0;0;0;0;
2024-07-27;12385330;control;1;1;0;0;0;0;0;0;
2024-07-27;4049531;control;1;1;0;0;0;0;0;0;
2024-07-25;853094880;control;1;1;0;0;0;0;0;0;
2024-07-24;53481229;control;1;1;0;0;0;0;0;0;
2024-07-25;59130598;control;1;2;0;0;0;0;0;0;
2024-07-26;8664993;control;1;1;0;0;0;0;0;0;
2024-07-29;923481403;control;1;1;0;0;0;0;0;0;
2024-07-24;504566031;control;1;1;0;0;0;0;0;0;
2024-07-30;96624246;control;1;1;0;0;0;0;0;0;
2024-07-30;94389549;control;1;1;0;0;0;0;0;0;
2024-07-26;885633620;control;1;1;1;3;247;1;1;223;
2024-07-24;6845205;control;1;1;1;2;318;1;1;318;
2024-07-25;82339;control;1;4;0;0;0;0;0;0;
2024-07-28;6258493;control;1;1;0;0;0;0;0;0;
2024-07-24;88534829;control;1;1;0;0;0;0;0;0;
2024-07-25;10524234;control;1;1;0;0;0;0;0;0;
2024-07-26;25003446;control;1;1;0;0;0;0;0;0;
2024-07-29;906123499;control;1;2;0;0;0;0;0;0;
2024-07-27;12258044;control;1;1;0;0;0;0;0;0;
2024-07-24;101309;control;1;1;0;0;0;0;0;0;
2024-07-26;14540998;control;1;2;0;0;0;0;0;0;
2024-07-29;1514832;control;1;1;0;0;0;0;0;0;
2024-07-24;1129038;control;1;2;0;0;0;0;0;0;
2024-07-29;68421882;control;1;1;0;0;0;0;0;0;
2024-07-29;6555085;control;1;2;0;0;0;0;0;0;
2024-07-28;680549355;control;1;3;1;2;296;1;1;296;
2024-07-27;45553;control;1;3;0;0;0;0;0;0;
2024-07-25;544812543;control;1;1;0;0;0;0;0;0;
2024-07-26;50342;control;1;1;0;0;0;0;0;0;
2024-07-24;1220694;control;1;1;1;1;139;1;0;0;
2024-07-28;311426;control;1;4;1;4;372;0;0;0;
2024-07-28;55346186;control;1;1;0;0;0;0;0;0;
2024-07-27;11858818;control;1;3;0;0;0;0;0;0;
2024-07-25;682540393;control;1;3;1;5;642;1;2;642;
2024-07-26;6019949;control;1;1;0;0;0;0;0;0;
2024-07-28;9639136;control;1;2;1;2;224;1;1;202;
2024-07-29;204496;control;1;1;0;0;0;0;0;0;
2024-07-27;844021636;control;1;2;0;0;0;0;0;0;
2024-07-29;538884;control;1;2;0;0;0;0;0;0;
2024-07-29;54152825;control;1;1;0;0;0;0;0;0;
2024-07-24;43346003;control;1;1;0;0;0;0;0;0;
2024-07-24;6392053;control;1;2;0;0;0;0;0;0;
2024-07-28;540351203;control;1;2;0;0;0;0;0;0;
2024-07-29;808984;control;1;1;0;0;0;0;0;0;
2024-07-29;6156996;control;1;1;0;0;0;0;0;0;
2024-07-24;8139225;control;1;1;0;0;0;0;0;0;
2024-07-29;29008;control;1;2;0;0;0;0;0;0;
2024-07-27;30801808;control;1;2;0;0;0;0;0;0;
2024-07-24;3494809;control;1;1;0;0;0;0;0;0;
2024-07-24;4441953;control;1;1;0;0;0;0;0;0;
2024-07-26;52303548;control;1;1;0;0;0;0;0;0;
2024-07-28;4869621;control;1;1;0;0;0;0;0;0;
2024-07-26;1000409;control;1;2;0;0;0;0;0;0;
2024-07-25;33385;control;1;1;0;0;0;0;0;0;
2024-07-26;6694190;control;1;2;0;0;0;0;0;0;
2024-07-25;8143936;control;1;1;0;0;0;0;0;0;
2024-07-25;22924;control;1;1;0;0;0;0;0;0;
2024-07-24;541208280;control;1;3;1;1;79;1;1;79;
2024-07-26;16821955;control;1;2;0;0;0;0;0;0;
2024-07-30;9683480;control;1;2;1;2;208;1;1;167;
2024-07-29;96463858;control;1;2;0;0;0;0;0;0;
2024-07-27;6688605;control;1;1;1;1;139;1;0;0;
2024-07-26;224863;control;1;4;0;0;0;0;0;0;
2024-07-30;65524304;control;1;1;0;0;0;0;0;0;
2024-07-30;545900848;control;1;3;1;3;429;1;1;387;
2024-07-28;4658931;control;1;3;0;0;0;0;0;0;
2024-07-26;1220383;control;1;1;0;0;0;0;0;0;
2024-07-24;850295006;control;1;1;1;1;69;1;0;0;
2024-07-27;68920066;control;1;1;1;4;662;1;2;662;
2024-07-28;69645614;control;1;2;1;2;288;1;1;260;
2024-07-30;595899;control;1;1;0;0;0;0;0;0;
2024-07-27;54293492;control;1;2;1;2;758;1;1;607;
2024-07-28;30813;control;1;1;0;0;0;0;0;0;
2024-07-24;14869931;control;1;2;0;0;0;0;0;0;
2024-07-26;988420;control;1;6;0;0;0;0;0;0;
2024-07-26;96655925;control;1;1;0;0;0;0;0;0;
2024-07-24;890420465;control;1;2;0;0;0;0;0;0;
2024-07-28;543322323;control;1;1;1;5;955;1;2;860;
2024-07-29;31093245;control;1;1;0;0;0;0;0;0;
2024-07-26;695950284;control;1;1;0;0;0;0;0;0;
2024-07-24;8613128;control;1;1;0;0;0;0;0;0;
2024-07-27;960949951;control;1;1;0;0;0;0;0;0;
2024-07-27;10844245;control;1;1;0;0;0;0;0;0;
2024-07-28;819134;control;1;1;0;0;0;0;0;0;
2024-07-27;54231606;control;1;1;0;0;0;0;0;0;
2024-07-29;2604846;control;1;1;0;0;0;0;0;0;
2024-07-24;380851;control;1;1;0;0;0;0;0;0;
2024-07-24;6391492;control;1;1;0;0;0;0;0;0;
2024-07-24;1215226;control;1;1;0;0;0;0;0;0;
2024-07-27;61243;control;1;7;1;3;537;1;1;484;
2024-07-28;684194159;control;1;1;1;1;69;1;0;0;
2024-07-26;5424596;control;1;1;0;0;0;0;0;0;
2024-07-28;6863509;control;1;1;0;0;0;0;0;0;
2024-07-26;20615;control;1;1;0;0;0;0;0;0;
2024-07-24;6644186;control;1;1;0;0;0;0;0;0;
2024-07-24;8954548;control;1;2;0;0;0;0;0;0;
2024-07-24;2296383;control;1;2;0;0;0;0;0;0;
2024-07-28;680415;control;1;2;0;0;0;0;0;0;
2024-07-24;130412;control;1;1;0;0;0;0;0;0;
2024-07-25;82544;control;1;3;1;3;357;0;0;0;
2024-07-28;24426816;control;1;2;0;0;0;0;0;0;
2024-07-25;688806542;control;1;1;0;0;0;0;0;0;
2024-07-29;66128625;control;1;1;0;0;0;0;0;0;
2024-07-26;52906208;control;1;1;0;0;0;0;0;0;
2024-07-28;29188;control;1;1;0;0;0;0;0;0;
2024-07-30;6142;control;1;6;0;0;0;0;0;0;
2024-07-27;656309;control;1;1;0;0;0;0;0;0;
2024-07-24;6318364;control;1;1;0;0;0;0;0;0;
2024-07-30;542043;control;1;4;1;3;492;0;0;0;
2024-07-24;68366634;control;1;1;0;0;0;0;0;0;
2024-07-24;1194209;control;1;1;0;0;0;0;0;0;
2024-07-28;6662110;control;1;1;0;0;0;0;0;0;
2024-07-25;306353;control;1;2;0;0;0;0;0;0;
2024-07-28;835295464;control;1;1;1;1;116;1;0;0;
2024-07-24;80155912;control;1;2;1;2;274;1;1;274;
2024-07-27;48092992;control;1;1;0;0;0;0;0;0;
2024-07-25;213932;control;1;1;0;0;0;0;0;0;
2024-07-28;10624283;control;1;2;0;0;0;0;0;0;
2024-07-27;32369113;control;1;1;1;1;89;1;0;0;
2024-07-30;69053505;control;1;1;0;0;0;0;0;0;
2024-07-27;960014001;control;1;1;0;0;0;0;0;0;
2024-07-28;1160;control;1;1;0;0;0;0;0;0;
2024-07-24;5845146;control;1;1;0;0;0;0;0;0;
2024-07-30;146589;control;1;1;1;3;392;0;0;0;
2024-07-27;6481565;control;1;1;0;0;0;0;0;0;
2024-07-30;6183241;control;1;2;0;0;0;0;0;0;
2024-07-26;5011939;control;1;1;0;0;0;0;0;0;
2024-07-30;9218564;control;1;1;1;8;1092;1;4;983;
2024-07-25;66822254;control;1;1;0;0;0;0;0;0;
2024-07-28;849531;control;1;6;1;1;79;0;0;0;
2024-07-30;2020065;control;1;2;0;0;0;0;0;0;
2024-07-28;2356155;control;1;1;0;0;0;0;0;0;
2024-07-24;818862169;control;1;1;0;0;0;0;0;0;
2024-07-30;6891696;control;1;6;0;0;0;0;0;0;
2024-07-28;51101;control;1;2;1;2;288;0;0;0;
2024-07-27;4965;control;1;2;0;0;0;0;0;0;
2024-07-24;58909;control;1;1;0;0;0;0;0;0;
2024-07-30;5238124;control;1;1;0;0;0;0;0;0;
2024-07-29;31362;control;1;4;1;1;249;0;0;0;
2024-07-24;2964891;control;1;1;0;0;0;0;0;0;
2024-07-24;6308861;control;1;1;0;0;0;0;0;0;
2024-07-26;8956288;control;1;1;0;0;0;0;0;0;
2024-07-30;6691865;control;1;4;1;7;605;1;3;545;
2024-07-29;248596;control;1;1;1;1;349;0;0;0;
2024-07-29;38380;control;1;1;1;6;1404;0;0;0;
2024-07-27;89463358;control;1;1;0;0;0;0;0;0;
2024-07-24;66933416;control;1;1;0;0;0;0;0;0;
2024-07-28;608054;control;1;1;1;3;510;1;1;459;
2024-07-26;103656;control;1;1;0;0;0;0;0;0;
2024-07-28;6509152;control;1;1;0;0;0;0;0;0;
2024-07-27;11952689;control;1;1;0;0;0;0;0;0;
2024-07-29;46926;control;1;1;0;0;0;0;0;0;
2024-07-25;699080;control;1;1;0;0;0;0;0;0;
2024-07-28;64683035;control;1;2;0;0;0;0;0;0;
2024-07-30;5688032;control;1;1;1;1;249;1;0;0;
2024-07-30;45405;control;1;1;0;0;0;0;0;0;
2024-07-24;89988;control;1;3;1;2;308;0;0;0;
2024-07-25;10089;control;1;1;0;0;0;0;0;0;
2024-07-25;3864690;control;1;1;0;0;0;0;0;0;
2024-07-25;938541129;control;1;3;1;1;59;1;1;59;
2024-07-27;9631282;control;1;1;0;0;0;0;0;0;
2024-07-27;68212561;control;1;1;1;1;119;1;0;0;
2024-07-25;899863031;control;1;1;0;0;0;0;0;0;
2024-07-26;541539386;control;1;2;1;1;499;1;1;499;
2024-07-29;541605003;control;1;1;0;0;0;0;0;0;
2024-07-27;6364;control;1;1;0;0;0;0;0;0;
2024-07-26;85594333;control;1;2;1;1;159;1;1;159;
2024-07-24;691244180;control;1;1;0;0;0;0;0;0;
2024-07-29;4843263;control;1;2;0;0;0;0;0;0;
2024-07-30;682528112;control;1;1;1;5;545;1;2;436;
2024-07-25;61299351;control;1;6;0;0;0;0;0;0;
2024-07-27;200845;control;1;4;0;0;0;0;0;0;
2024-07-27;66912311;control;1;1;1;2;428;1;1;343;
2024-07-30;12943416;control;1;4;0;0;0;0;0;0;
2024-07-27;502033;control;1;1;0;0;0;0;0;0;
2024-07-27;630543;control;1;5;1;2;218;1;1;175;
2024-07-28;686239569;control;1;1;0;0;0;0;0;0;
2024-07-29;164480;control;1;1;0;0;0;0;0;0;
2024-07-29;258455;control;1;1;0;0;0;0;0;0;
2024-07-24;6898198;control;1;1;0;0;0;0;0;0;
2024-07-27;12432343;control;1;2;0;0;0;0;0;0;
2024-07-27;186008;control;1;1;0;0;0;0;0;0;
2024-07-29;34353;control;1;2;1;3;547;0;0;0;
2024-07-30;6465480;control;1;2;0;0;0;0;0;0;
2024-07-24;66994624;control;1;1;0;0;0;0;0;0;
2024-07-25;8911218;control;1;1;0;0;0;0;0;0;
2024-07-29;542431010;control;1;1;0;0;0;0;0;0;
2024-07-30;659168;control;1;2;1;2;202;1;1;182;
2024-07-30;6632828;control;1;1;0;0;0;0;0;0;
2024-07-24;10932154;control;1;1;0;0;0;0;0;0;
2024-07-25;32585360;control;1;4;0;0;0;0;0;0;
2024-07-28;54436028;control;1;2;1;1;113;1;1;113;
2024-07-29;546144853;control;1;1;0;0;0;0;0;0;
2024-07-24;68445636;control;1;1;0;0;0;0;0;0;
2024-07-25;544940;control;1;1;1;1;139;0;0;0;
2024-07-30;306;control;1;4;0;0;0;0;0;0;
2024-07-28;58054;control;1;1;1;1;169;0;0;0;
2024-07-27;68628059;control;1;1;0;0;0;0;0;0;
2024-07-28;4594318;control;1;1;0;0;0;0;0;0;
2024-07-29;5988214;control;1;1;0;0;0;0;0;0;
2024-07-24;5002;control;1;1;0;0;0;0;0;0;
2024-07-30;93249164;control;1;1;0;0;0;0;0;0;
2024-07-25;612888;control;1;2;0;0;0;0;0;0;
2024-07-26;2290958;control;1;1;0;0;0;0;0;0;
2024-07-29;5;control;1;1;0;0;0;0;0;0;
2024-07-28;1130861;control;1;1;0;0;0;0;0;0;
2024-07-30;4354383;control;1;1;0;0;0;0;0;0;
2024-07-29;694080355;control;1;1;0;0;0;0;0;0;
2024-07-24;15299956;control;1;1;0;0;0;0;0;0;
2024-07-30;525034386;control;1;1;0;0;0;0;0;0;
2024-07-25;39608633;control;1;2;0;0;0;0;0;0;
2024-07-30;585;control;1;1;1;2;628;0;0;0;
2024-07-24;3469;control;1;1;1;2;648;0;0;0;
2024-07-28;4656094;control;1;1;0;0;0;0;0;0;
2024-07-25;10251455;control;1;2;0;0;0;0;0;0;
2024-07-24;64625445;control;1;1;0;0;0;0;0;0;
2024-07-27;90598858;control;1;3;0;0;0;0;0;0;
2024-07-26;684212109;control;1;1;0;0;0;0;0;0;
2024-07-29;3683691;control;1;1;0;0;0;0;0;0;
2024-07-28;182345;control;1;1;0;0;0;0;0;0;
2024-07-26;54142341;control;1;1;0;0;0;0;0;0;
2024-07-25;48923562;control;1;1;0;0;0;0;0;0;
2024-07-27;552249468;control;1;3;0;0;0;0;0;0;
2024-07-28;4165210;control;1;2;0;0;0;0;0;0;
2024-07-24;33482346;control;1;1;0;0;0;0;0;0;
2024-07-30;3380281;control;1;2;0;0;0;0;0;0;
2024-07-27;68839262;control;1;2;1;1;49;1;1;49;
2024-07-26;85524264;control;1;2;1;2;288;1;1;260;
2024-07-27;966035101;control;1;14;1;5;327;1;2;295;
2024-07-26;66881435;control;1;1;1;1;139;1;0;0;
2024-07-26;56582133;control;1;2;1;1;159;1;1;159;
2024-07-24;541883;control;1;1;0;0;0;0;0;0;
2024-07-26;94649494;control;1;3;1;4;548;1;2;439;
2024-07-27;22382595;control;1;1;0;0;0;0;0;0;
2024-07-30;5802840;control;1;5;0;0;0;0;0;0;
2024-07-29;11151;control;1;1;0;0;0;0;0;0;
2024-07-30;369890;control;1;2;1;4;536;0;0;0;
2024-07-27;1502621;control;1;2;0;0;0;0;0;0;
2024-07-29;683984012;control;1;3;1;4;466;1;2;373;
2024-07-24;952830835;control;1;1;0;0;0;0;0;0;
2024-07-28;69629652;control;1;2;0;0;0;0;0;0;
2024-07-28;5855;control;1;1;0;0;0;0;0;0;
2024-07-28;436133;control;1;1;0;0;0;0;0;0;
2024-07-29;6359858;control;1;1;0;0;0;0;0;0;
2024-07-28;1122989;control;1;1;0;0;0;0;0;0;
2024-07-27;52481;control;1;1;0;0;0;0;0;0;
2024-07-30;9512190;control;1;2;0;0;0;0;0;0;
2024-07-27;12286889;control;1;2;0;0;0;0;0;0;
2024-07-30;621383;control;1;1;0;0;0;0;0;0;
2024-07-29;494402;control;1;3;0;0;0;0;0;0;
2024-07-24;55851449;control;1;1;0;0;0;0;0;0;
2024-07-24;66222306;control;1;1;0;0;0;0;0;0;
